Source,Target,Type,Id,Label,Weight,duration,start_date,bike_nr,end_date,subscription_type,zip_code,birth_date,gender
9,59,Directed,625415,NA,10,1492,2012-08-09T22:30:00Z,B00028,2012-08-09T22:55:00Z,Registered,NA,1949,Male
9,60,Directed,592609,NA,270,1369,2012-08-22T01:26:00Z,T01057,2012-08-22T01:49:00Z,Registered,NA,1986,Male
9,58,Directed,594164,NA,157,1077,2012-08-21T19:07:00Z,B00578,2012-08-21T19:25:00Z,Registered,NA,1987,Female
9,65,Directed,655078,NA,5,3136,2012-07-28T18:56:00Z,B00148,2012-07-28T19:48:00Z,Casual,NA,NA,NA
9,81,Directed,991698,NA,4,1820,2012-09-30T18:51:00Z,T01002,2012-09-30T19:21:00Z,Casual,NA,NA,NA
9,69,Directed,596469,NA,50,593,2012-08-20T21:56:00Z,B00437,2012-08-20T22:06:00Z,Casual,NA,NA,NA
9,82,Directed,596160,NA,14,603,2012-08-20T22:55:00Z,B00186,2012-08-20T23:05:00Z,Registered,NA,1981,Male
9,86,Directed,606308,NA,32,640,2012-08-17T02:09:00Z,B00070,2012-08-17T02:19:00Z,Registered,NA,1969,Male
9,90,Directed,1029210,NA,4,1051,2012-09-17T00:02:00Z,T01315,2012-09-17T00:19:00Z,Registered,NA,1990,Male
9,91,Directed,1016663,NA,2,826,2012-09-21T04:00:00Z,B00596,2012-09-21T04:14:00Z,Casual,NA,NA,NA
9,72,Directed,595191,NA,6,784,2012-08-21T12:38:00Z,B00450,2012-08-21T12:51:00Z,Registered,NA,1983,Male
9,80,Directed,597809,NA,23,978,2012-08-20T14:21:00Z,T01114,2012-08-20T14:37:00Z,Registered,NA,1976,Female
9,67,Directed,593864,NA,18,1146,2012-08-21T20:34:00Z,T01194,2012-08-21T20:54:00Z,Casual,NA,NA,NA
9,75,Directed,606222,NA,12,982,2012-08-17T03:14:00Z,T01279,2012-08-17T03:31:00Z,Casual,NA,NA,NA
9,88,Directed,990205,NA,8,905,2012-10-01T14:03:00Z,B00397,2012-10-01T14:18:00Z,Registered,NA,1977,Male
9,68,Directed,593770,NA,55,629,2012-08-21T20:52:00Z,B00125,2012-08-21T21:03:00Z,Registered,NA,1944,Male
9,76,Directed,593717,NA,39,741,2012-08-21T21:02:00Z,T01436,2012-08-21T21:14:00Z,Registered,NA,1986,Male
9,96,Directed,1016845,NA,1,886,2012-09-21T01:27:00Z,T01078,2012-09-21T01:42:00Z,Registered,NA,1986,Male
9,87,Directed,995531,NA,2,932,2012-09-27T23:23:00Z,T01071,2012-09-27T23:38:00Z,Registered,NA,1980,Female
9,97,Directed,1007252,NA,7,640,2012-09-24T12:49:00Z,T01255,2012-09-24T13:00:00Z,Casual,NA,NA,NA
9,70,Directed,598055,NA,27,922,2012-08-20T12:46:00Z,T01013,2012-08-20T13:02:00Z,Registered,NA,1965,Female
9,73,Directed,599428,NA,7,5845,2012-08-19T20:51:00Z,B00445,2012-08-19T22:28:00Z,Casual,NA,NA,NA
9,74,Directed,598129,NA,34,1153,2012-08-20T12:31:00Z,B00019,2012-08-20T12:50:00Z,Registered,NA,1989,Male
9,84,Directed,1047872,NA,1,1157,2012-09-11T14:33:00Z,T01211,2012-09-11T14:52:00Z,Registered,NA,1954,Male
9,89,Directed,995298,NA,3,1201,2012-09-28T00:53:00Z,B00494,2012-09-28T01:13:00Z,Registered,NA,1986,Male
9,78,Directed,613546,NA,2,2454,2012-08-14T17:40:00Z,B00416,2012-08-14T18:21:00Z,Casual,NA,NA,NA
9,79,Directed,1029499,NA,2,1041,2012-09-16T22:20:00Z,T01022,2012-09-16T22:37:00Z,Registered,NA,1985,Male
9,71,Directed,1039878,NA,1,1964,2012-09-13T21:05:00Z,B00510,2012-09-13T21:37:00Z,Registered,NA,1967,Female
10,8,Directed,553612,NA,260,787,2011-08-31T21:06:00Z,B00009,2011-08-31T21:19:00Z,Registered,02135,1985,Male
10,9,Directed,553180,NA,1199,602,2011-09-01T01:01:00Z,B00371,2011-09-01T01:11:00Z,Casual,NA,NA,NA
10,10,Directed,556893,NA,440,2946,2011-08-29T18:01:00Z,B00071,2011-08-29T18:50:00Z,Casual,NA,NA,NA
10,11,Directed,582748,NA,44,1117,2011-08-07T19:08:00Z,B00190,2011-08-07T19:26:00Z,Casual,NA,NA,NA
10,15,Directed,557005,NA,96,779,2011-08-29T16:31:00Z,B00201,2011-08-29T16:44:00Z,Registered,02494,1975,Male
10,17,Directed,570426,NA,28,797,2011-08-18T17:40:00Z,B00323,2011-08-18T17:53:00Z,Casual,NA,NA,NA
10,18,Directed,566021,NA,46,1548,2011-08-21T18:47:00Z,B00179,2011-08-21T19:13:00Z,Registered,02446,1988,Male
10,19,Directed,593162,NA,26,182,2012-08-21T22:36:00Z,B00089,2012-08-21T22:39:00Z,Registered,NA,1985,Female
10,25,Directed,553203,NA,64,752,2011-09-01T00:36:00Z,B00178,2011-09-01T00:49:00Z,Registered,02118,1970,Male
10,22,Directed,558694,NA,28,1737,2011-08-26T21:06:00Z,B00454,2011-08-26T21:35:00Z,Registered,02135,1985,Male
10,29,Directed,628690,NA,21,1376,2012-08-08T21:11:00Z,B00411,2012-08-08T21:34:00Z,Casual,NA,NA,NA
10,41,Directed,554601,NA,964,579,2011-08-31T01:21:00Z,B00001,2011-08-31T01:30:00Z,Casual,NA,NA,NA
10,66,Directed,593397,NA,63,742,2012-08-21T21:49:00Z,T01125,2012-08-21T22:02:00Z,Registered,NA,1986,Male
10,52,Directed,559908,NA,142,484,2011-08-25T21:50:00Z,B00238,2011-08-25T21:58:00Z,Registered,02130,1980,Female
10,12,Directed,562825,NA,53,923,2011-08-23T21:45:00Z,B00567,2011-08-23T22:00:00Z,Registered,02494,1975,Male
10,14,Directed,556715,NA,29,659,2011-08-29T19:49:00Z,B00296,2011-08-29T20:00:00Z,Casual,NA,NA,NA
10,20,Directed,607460,NA,60,1247,2012-08-16T21:06:00Z,T01326,2012-08-16T21:27:00Z,Registered,NA,1980,Male
10,46,Directed,561366,NA,87,1077,2011-08-24T21:14:00Z,B00054,2011-08-24T21:32:00Z,Casual,NA,NA,NA
10,3,Directed,577226,NA,25,714,2011-08-12T18:57:00Z,B00329,2011-08-12T19:09:00Z,Casual,NA,NA,NA
10,24,Directed,585405,NA,9,1806,2011-08-05T18:46:00Z,B00567,2011-08-05T19:16:00Z,Casual,NA,NA,NA
10,23,Directed,556170,NA,33,2070,2011-08-29T23:37:00Z,B00065,2011-08-30T00:12:00Z,Registered,02139,1975,Male
10,34,Directed,555458,NA,43,767,2011-08-30T17:01:00Z,B00295,2011-08-30T17:14:00Z,Registered,02215,1985,Male
10,33,Directed,553507,NA,709,203,2011-08-31T21:37:00Z,B00364,2011-08-31T21:41:00Z,Registered,01462,1981,Male
10,45,Directed,556975,NA,84,517,2011-08-29T16:59:00Z,B00317,2011-08-29T17:08:00Z,Casual,NA,NA,NA
10,5,Directed,580118,NA,76,792,2011-08-10T17:07:00Z,B00071,2011-08-10T17:20:00Z,Registered,02115,1986,Male
10,30,Directed,558658,NA,52,888,2011-08-26T21:18:00Z,B00133,2011-08-26T21:33:00Z,Registered,02130,1980,Female
10,31,Directed,813177,NA,3,2415,2012-05-12T16:54:00Z,B00529,2012-05-12T17:35:00Z,Registered,NA,1987,Male
10,32,Directed,560906,NA,180,1910,2011-08-25T01:10:00Z,B00121,2011-08-25T01:42:00Z,Casual,NA,NA,NA
10,53,Directed,558961,NA,189,2077,2011-08-26T18:52:00Z,B00309,2011-08-26T19:27:00Z,Casual,NA,NA,NA
10,56,Directed,553880,NA,91,178,2011-08-31T18:07:00Z,B00307,2011-08-31T18:10:00Z,Registered,02215,1984,Female
10,55,Directed,615740,NA,95,1246,2012-08-13T21:53:00Z,T01418,2012-08-13T22:14:00Z,Casual,NA,NA,NA
10,62,Directed,629082,NA,15,375,2012-08-08T19:08:00Z,B00368,2012-08-08T19:14:00Z,Casual,NA,NA,NA
10,4,Directed,554693,NA,20,964,2011-08-30T23:52:00Z,B00069,2011-08-31T00:08:00Z,Registered,02116,1979,Female
10,27,Directed,556313,NA,70,893,2011-08-29T22:26:00Z,B00540,2011-08-29T22:40:00Z,Registered,02130,1980,Female
10,13,Directed,570871,NA,64,796,2011-08-18T11:39:00Z,B00568,2011-08-18T11:52:00Z,Registered,02446,1985,Female
10,16,Directed,557522,NA,30,621,2011-08-28T00:01:00Z,B00480,2011-08-28T00:11:00Z,Registered,02116,1979,Female
10,57,Directed,555127,NA,25,826,2011-08-30T20:51:00Z,B00251,2011-08-30T21:04:00Z,Casual,NA,NA,NA
10,51,Directed,654511,NA,4,1284,2012-07-29T12:46:00Z,B00268,2012-07-29T13:08:00Z,Casual,NA,NA,NA
10,39,Directed,553192,NA,31,972,2011-09-01T00:47:00Z,B00093,2011-09-01T01:04:00Z,Registered,02116,1979,Female
10,21,Directed,555052,NA,60,761,2011-08-30T21:13:00Z,B00205,2011-08-30T21:26:00Z,Casual,NA,NA,NA
10,61,Directed,632493,NA,71,735,2012-08-07T16:42:00Z,B00252,2012-08-07T16:54:00Z,Casual,NA,NA,NA
10,63,Directed,693264,NA,4,1711,2012-07-11T20:40:00Z,B00598,2012-07-11T21:09:00Z,Registered,NA,1968,Male
10,64,Directed,703774,NA,3,1088,2012-07-07T12:06:00Z,B00006,2012-07-07T12:24:00Z,Registered,NA,1980,Male
10,85,Directed,1043499,NA,1,1444,2012-09-12T20:28:00Z,B00038,2012-09-12T20:52:00Z,Registered,NA,1990,Male
10,6,Directed,555236,NA,73,1159,2011-08-30T19:55:00Z,B00418,2011-08-30T20:15:00Z,Casual,NA,NA,NA
10,37,Directed,566685,NA,36,25375,2011-08-21T06:01:00Z,B00490,2011-08-21T13:04:00Z,Registered,02134,1984,Male
10,26,Directed,635336,NA,21,1968,2012-08-06T17:08:00Z,B00375,2012-08-06T17:41:00Z,Casual,NA,NA,NA
10,38,Directed,553543,NA,133,1395,2011-08-31T21:27:00Z,B00275,2011-08-31T21:50:00Z,Registered,02111,1953,Male
10,35,Directed,554457,NA,13,2212,2011-08-31T08:54:00Z,B00310,2011-08-31T09:31:00Z,Casual,NA,NA,NA
10,36,Directed,553872,NA,285,1013,2011-08-31T18:15:00Z,B00259,2011-08-31T18:32:00Z,Registered,01760,1960,Male
10,40,Directed,590026,NA,6,4599,2011-07-31T20:55:00Z,B00298,2011-07-31T22:11:00Z,Casual,NA,NA,NA
10,42,Directed,557220,NA,165,694,2011-08-29T13:13:00Z,B00344,2011-08-29T13:25:00Z,Registered,02139,1967,Male
10,43,Directed,560268,NA,10,2414,2011-08-25T17:26:00Z,B00270,2011-08-25T18:07:00Z,Casual,NA,NA,NA
10,44,Directed,562142,NA,21,1237,2011-08-24T12:35:00Z,B00118,2011-08-24T12:56:00Z,Registered,02139,1983,Male
10,47,Directed,583388,NA,23,2661,2011-08-06T21:57:00Z,B00334,2011-08-06T22:42:00Z,Casual,NA,NA,NA
10,49,Directed,555950,NA,62,1896,2011-08-30T09:49:00Z,B00028,2011-08-30T10:21:00Z,Casual,NA,NA,NA
10,48,Directed,564812,NA,14,3596,2011-08-22T17:54:00Z,B00432,2011-08-22T18:54:00Z,Casual,NA,NA,NA
10,50,Directed,558857,NA,46,1114,2011-08-26T19:47:00Z,B00365,2011-08-26T20:06:00Z,Casual,NA,NA,NA
10,54,Directed,605009,NA,50,1027,2012-08-17T16:56:00Z,B00014,2012-08-17T17:13:00Z,Registered,NA,1989,Male
10,59,Directed,616145,NA,15,1296,2012-08-13T20:50:00Z,B00499,2012-08-13T21:12:00Z,Registered,NA,1969,Male
10,60,Directed,593827,NA,225,2536,2012-08-21T20:43:00Z,B00407,2012-08-21T21:25:00Z,Casual,NA,NA,NA
10,58,Directed,594599,NA,167,1051,2012-08-21T16:26:00Z,B00525,2012-08-21T16:43:00Z,Casual,NA,NA,NA
10,65,Directed,1030966,NA,1,2543,2012-09-16T16:40:00Z,T01132,2012-09-16T17:22:00Z,Casual,NA,NA,NA
10,81,Directed,607451,NA,6,1167,2012-08-16T21:07:00Z,T01432,2012-08-16T21:27:00Z,Registered,NA,1980,Female
10,94,Directed,1004909,NA,1,1712,2012-09-25T01:11:00Z,B00325,2012-09-25T01:40:00Z,Casual,NA,NA,NA
10,98,Directed,1031411,NA,2,1561,2012-09-16T14:38:00Z,T01101,2012-09-16T15:04:00Z,Casual,NA,NA,NA
10,69,Directed,594133,NA,32,774,2012-08-21T19:17:00Z,B00244,2012-08-21T19:29:00Z,Registered,NA,1991,Female
10,82,Directed,593214,NA,42,772,2012-08-21T22:23:00Z,B00091,2012-08-21T22:36:00Z,Registered,NA,1981,Male
10,86,Directed,600463,NA,13,1006,2012-08-19T16:47:00Z,B00587,2012-08-19T17:04:00Z,Casual,NA,NA,NA
10,90,Directed,1033773,NA,1,1150,2012-09-15T17:46:00Z,B00391,2012-09-15T18:06:00Z,Registered,NA,1990,Male
10,91,Directed,1005486,NA,2,1040,2012-09-24T22:02:00Z,B00133,2012-09-24T22:19:00Z,Registered,NA,1988,Female
10,72,Directed,997683,NA,4,1065,2012-09-27T13:19:00Z,B00200,2012-09-27T13:37:00Z,Registered,NA,1990,Male
10,80,Directed,1002778,NA,13,875,2012-09-25T20:55:00Z,B00056,2012-09-25T21:09:00Z,Registered,NA,1988,Female
10,67,Directed,594721,NA,23,827,2012-08-21T15:42:00Z,B00381,2012-08-21T15:55:00Z,Casual,NA,NA,NA
10,95,Directed,1025945,NA,1,597,2012-09-18T01:02:00Z,B00199,2012-09-18T01:12:00Z,Registered,NA,1987,Male
10,75,Directed,596875,NA,20,544,2012-08-20T20:50:00Z,B00239,2012-08-20T20:59:00Z,Casual,NA,NA,NA
10,88,Directed,999150,NA,4,877,2012-09-26T22:18:00Z,T01388,2012-09-26T22:32:00Z,Registered,NA,1982,Female
10,68,Directed,607541,NA,24,540,2012-08-16T20:52:00Z,B00265,2012-08-16T21:01:00Z,Casual,NA,NA,NA
10,76,Directed,631007,NA,4,784,2012-08-07T23:27:00Z,B00292,2012-08-07T23:40:00Z,Registered,NA,1989,Female
10,87,Directed,999227,NA,4,763,2012-09-26T22:05:00Z,B00430,2012-09-26T22:18:00Z,Registered,NA,1980,Female
10,97,Directed,992795,NA,10,584,2012-09-29T21:51:00Z,T01143,2012-09-29T22:00:00Z,Casual,NA,NA,NA
10,70,Directed,614038,NA,38,885,2012-08-14T13:55:00Z,T01446,2012-08-14T14:09:00Z,Registered,NA,1975,Female
10,73,Directed,594129,NA,11,1348,2012-08-21T19:18:00Z,B00326,2012-08-21T19:40:00Z,Casual,NA,NA,NA
10,74,Directed,604720,NA,31,1025,2012-08-17T18:41:00Z,T01228,2012-08-17T18:58:00Z,Registered,NA,1979,Male
10,84,Directed,1055385,NA,10,1113,2012-09-08T18:21:00Z,T01200,2012-09-08T18:39:00Z,Registered,NA,1974,Female
10,89,Directed,1013501,NA,2,1531,2012-09-22T03:24:00Z,T01276,2012-09-22T03:50:00Z,Registered,NA,1988,Male
10,77,Directed,595693,NA,2,1398,2012-08-21T02:34:00Z,B00112,2012-08-21T02:58:00Z,Casual,NA,NA,NA
10,78,Directed,1040874,NA,1,1122,2012-09-13T15:43:00Z,T01329,2012-09-13T16:02:00Z,Casual,NA,NA,NA
10,79,Directed,1023160,NA,1,1313,2012-09-19T00:51:00Z,B00461,2012-09-19T01:13:00Z,Registered,NA,1985,Female
10,71,Directed,1086835,NA,2,1008,2012-08-27T23:58:00Z,B00536,2012-08-28T00:15:00Z,Casual,NA,NA,NA
11,7,Directed,641840,NA,4,2106,2012-08-03T20:20:00Z,B00379,2012-08-03T20:55:00Z,Casual,NA,NA,NA
11,8,Directed,568519,NA,118,9116,2011-08-20T00:43:00Z,B00281,2011-08-20T03:15:00Z,Casual,NA,NA,NA
11,9,Directed,553371,NA,117,1108,2011-08-31T22:32:00Z,B00028,2011-08-31T22:51:00Z,Casual,NA,NA,NA
11,10,Directed,582367,NA,37,460,2011-08-08T01:57:00Z,B00359,2011-08-08T02:04:00Z,Registered,02120,1984,Male
11,11,Directed,553881,NA,236,3537,2011-08-31T18:07:00Z,B00033,2011-08-31T19:06:00Z,Registered,02446,1950,Male
11,15,Directed,562979,NA,27,1604,2011-08-23T20:57:00Z,B00037,2011-08-23T21:23:00Z,Registered,02138,1981,Male
11,17,Directed,593972,NA,34,1162,2012-08-21T20:07:00Z,B00328,2012-08-21T20:27:00Z,Registered,NA,1980,Male
11,18,Directed,610557,NA,19,1201,2012-08-15T20:16:00Z,B00631,2012-08-15T20:37:00Z,Registered,NA,1979,Female
11,19,Directed,603720,NA,11,1465,2012-08-17T22:43:00Z,T01188,2012-08-17T23:07:00Z,Registered,NA,1978,Male
11,25,Directed,553306,NA,183,963,2011-08-31T23:05:00Z,B00150,2011-08-31T23:21:00Z,Registered,02118,1963,Male
11,22,Directed,553720,NA,124,1165,2011-08-31T20:20:00Z,B00033,2011-08-31T20:39:00Z,Registered,02050,1957,Male
11,29,Directed,660822,NA,4,1547,2012-07-25T23:14:00Z,B00149,2012-07-25T23:40:00Z,Registered,NA,1988,Male
11,41,Directed,558314,NA,149,701,2011-08-27T01:20:00Z,B00456,2011-08-27T01:31:00Z,Registered,02134,1978,Male
11,66,Directed,592952,NA,57,831,2012-08-21T23:19:00Z,T01388,2012-08-21T23:33:00Z,Registered,NA,1983,Male
11,52,Directed,553474,NA,90,1234,2011-08-31T21:49:00Z,B00343,2011-08-31T22:10:00Z,Registered,02115,1981,Female
11,12,Directed,555018,NA,319,417,2011-08-30T21:22:00Z,B00291,2011-08-30T21:29:00Z,Registered,02703,1981,Male
11,14,Directed,553843,NA,108,9257,2011-08-31T18:42:00Z,B00099,2011-08-31T21:16:00Z,Casual,NA,NA,NA
11,20,Directed,562884,NA,14,2231,2011-08-23T21:22:00Z,B00127,2011-08-23T21:59:00Z,Registered,02110,1963,Female
11,46,Directed,554485,NA,251,477,2011-08-31T04:11:00Z,B00275,2011-08-31T04:19:00Z,Registered,02115,1977,Male
11,3,Directed,555587,NA,130,5875,2011-08-30T15:02:00Z,B00559,2011-08-30T16:40:00Z,Registered,02115,1977,Male
11,24,Directed,571254,NA,9,2792,2011-08-17T22:56:00Z,B00032,2011-08-17T23:43:00Z,Casual,NA,NA,NA
11,23,Directed,586867,NA,38,1604,2011-08-04T17:56:00Z,B00153,2011-08-04T18:23:00Z,Casual,NA,NA,NA
11,34,Directed,555229,NA,201,386,2011-08-30T19:58:00Z,B00095,2011-08-30T20:05:00Z,Registered,02143,1969,Male
11,33,Directed,555297,NA,84,475,2011-08-30T19:01:00Z,B00366,2011-08-30T19:08:00Z,Casual,NA,NA,NA
11,45,Directed,553487,NA,402,414,2011-08-31T21:46:00Z,B00325,2011-08-31T21:52:00Z,Registered,02215,1984,Female
11,5,Directed,569760,NA,41,1089,2011-08-18T23:35:00Z,B00158,2011-08-18T23:53:00Z,Registered,02115,1990,Male
11,30,Directed,564021,NA,67,208,2011-08-23T00:53:00Z,B00295,2011-08-23T00:56:00Z,Registered,02130,1981,Male
11,31,Directed,585739,NA,11,1585,2011-08-05T15:19:00Z,B00041,2011-08-05T15:45:00Z,Registered,02109,1977,Female
11,32,Directed,555193,NA,554,325,2011-08-30T20:20:00Z,B00497,2011-08-30T20:25:00Z,Registered,02215,1978,Female
11,53,Directed,556159,NA,100,559,2011-08-29T23:49:00Z,B00297,2011-08-29T23:58:00Z,Registered,02115,1982,Male
11,56,Directed,649521,NA,50,955,2012-07-31T13:40:00Z,B00578,2012-07-31T13:56:00Z,Registered,NA,1985,Female
11,55,Directed,561489,NA,107,651,2011-08-24T20:38:00Z,B00156,2011-08-24T20:49:00Z,Casual,NA,NA,NA
11,62,Directed,602278,NA,87,267,2012-08-18T19:28:00Z,B00310,2012-08-18T19:33:00Z,Registered,NA,1965,Female
11,4,Directed,553689,NA,34,1066,2011-08-31T20:34:00Z,B00444,2011-08-31T20:51:00Z,Registered,02118,1980,Female
11,27,Directed,553575,NA,110,727,2011-08-31T21:19:00Z,B00540,2011-08-31T21:31:00Z,Registered,02121,1957,Male
11,13,Directed,586877,NA,27,1771,2011-08-04T17:45:00Z,B00096,2011-08-04T18:15:00Z,Casual,NA,NA,NA
11,16,Directed,606262,NA,50,814,2012-08-17T02:44:00Z,B00063,2012-08-17T02:58:00Z,Registered,NA,1976,Male
11,57,Directed,560080,NA,71,920,2011-08-25T20:24:00Z,B00168,2011-08-25T20:40:00Z,Registered,02118,1968,Male
11,51,Directed,631276,NA,6,1242,2012-08-07T22:22:00Z,B00120,2012-08-07T22:43:00Z,Registered,NA,1976,Male
11,39,Directed,559931,NA,158,1063,2011-08-25T21:34:00Z,B00418,2011-08-25T21:51:00Z,Registered,02118,1969,Female
11,21,Directed,553412,NA,135,580,2011-08-31T22:16:00Z,B00228,2011-08-31T22:25:00Z,Registered,02118,1975,Male
11,61,Directed,596236,NA,85,953,2012-08-20T22:40:00Z,B00425,2012-08-20T22:55:00Z,Casual,NA,NA,NA
11,63,Directed,623163,NA,1,1292,2012-08-10T20:01:00Z,T01037,2012-08-10T20:22:00Z,Registered,NA,1985,Female
11,64,Directed,844025,NA,3,1173,2012-04-20T13:41:00Z,B00192,2012-04-20T14:00:00Z,Casual,NA,NA,NA
11,83,Directed,1067499,NA,1,1221,2012-09-03T19:52:00Z,B00621,2012-09-03T20:13:00Z,Registered,NA,1984,Male
11,6,Directed,569023,NA,35,1374,2011-08-19T17:27:00Z,B00486,2011-08-19T17:50:00Z,Registered,02113,1984,Female
11,37,Directed,666741,NA,9,1030,2012-07-23T13:58:00Z,B00495,2012-07-23T14:15:00Z,Registered,NA,1971,Male
11,26,Directed,553551,NA,70,1131,2011-08-31T21:25:00Z,B00478,2011-08-31T21:44:00Z,Registered,02703,1981,Male
11,38,Directed,575402,NA,149,1839,2011-08-13T20:07:00Z,B00174,2011-08-13T20:38:00Z,Registered,02113,1984,Female
11,35,Directed,557360,NA,17,1581,2011-08-29T11:58:00Z,B00348,2011-08-29T12:25:00Z,Registered,02445,1966,Male
11,36,Directed,554977,NA,179,766,2011-08-30T21:34:00Z,B00035,2011-08-30T21:46:00Z,Casual,NA,NA,NA
11,40,Directed,576968,NA,11,2207,2011-08-12T21:06:00Z,B00212,2011-08-12T21:42:00Z,Registered,02110,1963,Female
11,42,Directed,561224,NA,48,775,2011-08-24T22:12:00Z,B00148,2011-08-24T22:25:00Z,Registered,02446,1983,Male
11,43,Directed,612617,NA,9,1765,2012-08-14T21:50:00Z,B00191,2012-08-14T22:20:00Z,Registered,NA,1979,Male
11,44,Directed,597007,NA,12,1419,2012-08-20T20:23:00Z,B00419,2012-08-20T20:47:00Z,Registered,NA,1977,Female
11,47,Directed,576141,NA,7,2369,2011-08-13T14:55:00Z,B00499,2011-08-13T15:34:00Z,Registered,02113,1963,Male
11,49,Directed,565054,NA,35,1336,2011-08-22T13:49:00Z,B00187,2011-08-22T14:12:00Z,Registered,02118,1957,Female
11,48,Directed,585799,NA,13,1295,2011-08-05T14:45:00Z,B00483,2011-08-05T15:07:00Z,Casual,NA,NA,NA
11,50,Directed,565103,NA,43,850,2011-08-22T12:51:00Z,B00008,2011-08-22T13:05:00Z,Registered,02130,1979,Male
11,54,Directed,624176,NA,15,1790,2012-08-10T12:58:00Z,T01360,2012-08-10T13:28:00Z,Casual,NA,NA,NA
11,59,Directed,621901,NA,11,1361,2012-08-11T17:11:00Z,B00259,2012-08-11T17:34:00Z,Registered,NA,1965,Male
11,60,Directed,593850,NA,39,1256,2012-08-21T20:37:00Z,T01425,2012-08-21T20:58:00Z,Registered,NA,1981,Female
11,58,Directed,594027,NA,30,1237,2012-08-21T19:50:00Z,T01401,2012-08-21T20:11:00Z,Casual,NA,NA,NA
11,81,Directed,621364,NA,4,1198,2012-08-11T19:53:00Z,T01278,2012-08-11T20:13:00Z,Registered,NA,1972,Male
11,69,Directed,593701,NA,78,384,2012-08-21T21:05:00Z,B00460,2012-08-21T21:11:00Z,Registered,NA,1990,Male
11,82,Directed,592536,NA,12,789,2012-08-22T02:02:00Z,T01206,2012-08-22T02:15:00Z,Registered,NA,1983,Male
11,86,Directed,603527,NA,34,439,2012-08-17T23:45:00Z,B00062,2012-08-17T23:52:00Z,Registered,NA,1976,Female
11,91,Directed,989990,NA,5,958,2012-10-01T15:51:00Z,B00133,2012-10-01T16:07:00Z,Registered,NA,1952,Male
11,72,Directed,992889,NA,3,1044,2012-09-29T21:13:00Z,B00027,2012-09-29T21:31:00Z,Registered,NA,1988,Male
11,80,Directed,1015336,NA,4,981,2012-09-21T17:33:00Z,T01373,2012-09-21T17:49:00Z,Registered,NA,1968,Male
11,67,Directed,1034125,NA,3,1393,2012-09-15T16:22:00Z,T01347,2012-09-15T16:46:00Z,Casual,NA,NA,NA
11,75,Directed,600236,NA,5,1641,2012-08-19T17:47:00Z,B00627,2012-08-19T18:14:00Z,Casual,NA,NA,NA
11,88,Directed,1005605,NA,1,1665,2012-09-24T21:41:00Z,B00453,2012-09-24T22:09:00Z,Registered,NA,1985,Female
11,68,Directed,592588,NA,14,776,2012-08-22T01:34:00Z,T01144,2012-08-22T01:47:00Z,Registered,NA,1982,Male
11,76,Directed,619883,NA,10,868,2012-08-12T14:40:00Z,B00177,2012-08-12T14:54:00Z,Registered,NA,1984,Male
11,87,Directed,999600,NA,9,1189,2012-09-26T21:07:00Z,T01219,2012-09-26T21:26:00Z,Registered,NA,1980,Male
11,97,Directed,1017849,NA,1,2234,2012-09-20T21:05:00Z,B00111,2012-09-20T21:43:00Z,Casual,NA,NA,NA
11,70,Directed,644431,NA,1,1139,2012-08-02T20:29:00Z,B00534,2012-08-02T20:48:00Z,Registered,NA,1981,Male
11,73,Directed,1012270,NA,3,1349,2012-09-22T18:31:00Z,T01291,2012-09-22T18:53:00Z,Registered,NA,1987,Male
11,74,Directed,631239,NA,6,1428,2012-08-07T22:29:00Z,B00244,2012-08-07T22:53:00Z,Registered,NA,1985,Female
11,84,Directed,593763,NA,5,2897,2012-08-21T20:55:00Z,T01242,2012-08-21T21:43:00Z,Registered,NA,1971,Female
11,77,Directed,636506,NA,1,1385,2012-08-05T22:45:00Z,B00176,2012-08-05T23:08:00Z,Registered,NA,1984,Male
11,78,Directed,1096709,NA,2,2218,2012-08-24T21:20:00Z,T01079,2012-08-24T21:57:00Z,Registered,NA,1979,Female
11,79,Directed,625507,NA,1,1421,2012-08-09T22:11:00Z,T01298,2012-08-09T22:35:00Z,Casual,NA,NA,NA
15,8,Directed,553389,NA,132,1600,2011-08-31T22:24:00Z,B00434,2011-08-31T22:50:00Z,Casual,NA,NA,NA
15,9,Directed,567046,NA,76,1763,2011-08-20T23:19:00Z,B00153,2011-08-20T23:49:00Z,Casual,NA,NA,NA
15,10,Directed,557290,NA,108,992,2011-08-29T12:37:00Z,B00131,2011-08-29T12:53:00Z,Registered,02128,1981,Female
15,11,Directed,565247,NA,29,1590,2011-08-22T11:08:00Z,B00495,2011-08-22T11:35:00Z,Registered,02138,1981,Male
15,15,Directed,556066,NA,484,513,2011-08-30T01:09:00Z,B00151,2011-08-30T01:17:00Z,Registered,02134,1983,Male
15,17,Directed,557843,NA,161,406,2011-08-27T15:29:00Z,B00528,2011-08-27T15:36:00Z,Registered,02116,1962,Male
15,18,Directed,554484,NA,163,302,2011-08-31T04:12:00Z,B00004,2011-08-31T04:17:00Z,Registered,02134,1983,Male
15,19,Directed,988916,NA,2,797,2012-10-01T21:33:00Z,T01038,2012-10-01T21:46:00Z,Registered,NA,1983,Male
15,25,Directed,568100,NA,16,2169,2011-08-20T14:55:00Z,? (0xA533D104),2011-08-20T15:31:00Z,Casual,NA,NA,NA
15,22,Directed,571719,NA,32,2538,2011-08-17T19:45:00Z,B00371,2011-08-17T20:28:00Z,Casual,NA,NA,NA
